URL, SIZE, #OUTLINKS, Content-Type 
https://www.reuters.com/finance/stocks/overview/bmo.to,121941,147,text/html
https://www.reuters.com/investigates/special-report/assets/johnsonandjohnson-cancer/related-johnson.jpg?v=010818020119,2279,0,image/jpeg
https://www.reuters.com/finance/stocks/overview/ap_u.to,121032,145,text/html
https://www.reuters.com/article/compass-group-results/update-1-britains-compass-group-full-year-profit-rises-7-1-pct-idusl4n1xv2zc,194525,63,text/html
https://www.reuters.com/article/us-anglo-leadership-iduskcn1p91po,198652,69,text/html
https://www.reuters.com/article/us-brazil-politics/brazilian-president-may-leave-hospital-on-wednesday-spokesman-iduskcn1q12h1,195460,67,text/html
https://www.reuters.com/investigates/pentagon/,79163,38,text/html
https://www.reuters.com/investigates/special-report/college-cheating-act/,56508,43,text/html
https://www.reuters.com/investigates/special-report/assets/scotus/related-uscoc.jpg?v=133116211117,3876,0,image/jpeg
https://www.reuters.com/article/china-economy/corrected-wrapup-1-chinas-2018-growth-slows-to-28-year-low-more-stimulus-seen-idusl3n1zl1r7,206507,65,text/html
https://www.reuters.com/finance/stocks/analyst/0753.hk,125897,147,text/html
https://www.reuters.com/article/norweg-air-shut-results-idusl5n2021cz,196648,64,text/html
https://www.reuters.com/article/britain-stocks/update-1-brexit-woes-push-britains-ftse-to-3-week-lows-investors-dump-banks-oil-idusl8n1xv5lm,202418,64,text/html
https://www.reuters.com/finance/stocks/chart/0753.hk,114903,139,text/html
https://www.reuters.com/sectors/industries/rankings?industrycode=164&page=1&sortby=companyname&sortdir=asc&view=size,152515,220,text/html
https://www.reuters.com/finance/stocks/financial-highlights/6030.t,132375,139,text/html
https://www.reuters.com/sectors/industries/rankings?industrycode=23&view=analystrecommendations,153287,220,text/html
https://www.reuters.com/finance/stocks/overview/asr.to,120897,145,text/html
https://www.reuters.com/article/us-soccer-germany-turkey-govt/most-turks-well-integrated-in-germany-government-says-after-ozils-racism-comments-iduskbn1kd150,195357,67,text/html
https://www.reuters.com/video/2019/01/31/if-there-is-no-wall-it-doesnt-work-trump?videoid=509881235,298659,217,text/html
https://www.reuters.com/finance/stocks/abot.ns/key-developments,118633,145,text/html
https://www.reuters.com/finance/stocks/officer-profile/aal.l/2367905,116492,145,text/html
https://www.reuters.com/sectors/industries/significant?categoryid=204&industrycode=18,151397,202,text/html
https://www.reuters.com/finance/stocks/dcc.l/key-developments?pn=2,117539,144,text/html
https://www.reuters.com/finance/stocks/financial-highlights/barc.l,134545,145,text/html
https://www.reuters.com/article/us-geely-china-politics/chinas-geely-corrects-rumors-about-presidential-family-ties-iduskcn1ms077,196743,69,text/html
https://www.reuters.com/article/us-russia-severstal-cfo/russias-severstal-expects-to-beat-2017-earnings-target-iduskcn1bu284,200867,71,text/html
https://www.reuters.com/article/apple-autos-autonomous/apple-ramped-up-testing-of-self-driving-cars-in-2018-u-s-data-idusu5n12d01s,191982,63,text/html
https://www.reuters.com/finance/stocks/officer-profile/dge.l/2656884,116415,145,text/html
https://www.reuters.com/article/air-china-results/corrected-air-china-plans-to-sell-cargo-venture-stake-to-sister-unit-for-357-mln-idusl3n1vl45b,194220,63,text/html
https://www.reuters.com/finance/stocks/financial-highlights/3837.t,131984,140,text/html
https://www.reuters.com/finance/stocks/chart/agn.n,114300,139,text/html
https://www.reuters.com/investigates/special-report/assets/scotus/topfirmsmicrosite.png?v=133116211117,60738,0,image/png
https://www.reuters.com/journalists/michael-oboyle,131728,148,text/html
https://www.reuters.com/article/us-eurozone-greece-dombrovskis/greece-needs-bailout-extension-to-negotiate-reforms-eu-iduskbn0l90pq20150205,200647,66,text/html
https://www.reuters.com/investigates/special-report/assets/scotus/rtr2p5h.jpg?v=133116211117,64506,0,image/jpeg
https://www.reuters.com/article/us-motor-f1-vettel/motor-racing-button-and-rosberg-see-big-year-ahead-for-vettel-iduskcn1pm2dr,198095,66,text/html
https://www.reuters.com/journalists/harry-brumpton,129623,148,text/html
https://www.reuters.com/news/science,353998,137,text/html
https://www.reuters.com/investigates/special-report/assets/scotus/related-rtr490w3.jpg?v=133116211117,4852,0,image/jpeg
https://www.reuters.com/video/2019/02/13/biden-pays-tribute-to-john-dingell?channelname=rough%2bcuts&videochannel=117764&videoid=514285449,271669,193,text/html
https://www.reuters.com/legal,150264,163,text/html
https://www.reuters.com/article/brazil-cielo-outlook/update-1-brazils-cielo-targets-up-to-691-mln-profit-in-2019-vs-883-mln-in-2018-idusl1n1zt0g6,195420,64,text/html
https://www.reuters.com/finance/stocks/analyst-research/1530.hk,120300,147,text/html
https://www.reuters.com/article/us-tennis-ausopen-nishikori/tennis-nishikori-silences-portuguese-fans-with-sousa-rout-iduskcn1pd04t,197439,68,text/html
https://www.reuters.com/sectors/industries/rankings?industrycode=23&view=value,154079,221,text/html
https://www.reuters.com/summit/globalenergy12,118512,142,text/html
https://www.reuters.com/finance/stocks/overview/light.as,123703,149,text/html
https://www.reuters.com/article/global-economy/global-economy-factory-activity-shrinks-across-asia-as-cooling-china-threatens-global-growth-idusl5n1zv8yy,208294,64,text/html
https://www.reuters.com/finance/stocks/overview/asok.ns,120771,145,text/html
https://www.reuters.com/finance/stocks/overview/bjel.ns,121066,144,text/html
https://www.reuters.com/sectors/industries/rankings?industrycode=169&view=analystrecommendations,153029,217,text/html
https://www.reuters.com/finance/stocks/financial-highlights/agn.n,136615,145,text/html
https://www.reuters.com/article/us-airbus-orders/icbc-leads-asian-jet-lessor-buying-spree-sources-iduskcn1p118a,200931,70,text/html
https://www.reuters.com/finance/stocks/overview/aufi.ns,120849,145,text/html
https://www.reuters.com/investigates/special-report/assets/2017-rebuild/lock.jpg?v=010818020119,2537,0,image/jpeg
https://www.reuters.com/article/us-deutsche-bank-merger-unions/deutsche-bank-board-members-not-pushing-for-commerzbank-tie-up-union-iduskcn1pj139,199463,68,text/html
https://www.reuters.com/article/us-italy-motorway-collapse-chinese-inves/italy-to-offer-silk-road-fund-compensation-if-autostrade-nationalized-iduskcn1lr1pw,200699,68,text/html
https://www.reuters.com/article/us-mideast-summit-saudi-gas/saudi-petchems-firms-fear-new-year-gas-price-rise-idusbre8aj0v920121120,197889,64,text/html
https://www.reuters.com/finance/stocks/chart/abot.ns,114386,139,text/html
https://www.reuters.com/journalists/nelson-renteria?page=2&pagesize=10&view=page,131746,150,text/html
https://www.reuters.com/finance/stocks/overview/bgbn.pa,120379,144,text/html
https://www.reuters.com/article/us-iran-usa-sanctions-eu/skirting-u-s-sanctions-europeans-open-new-trade-channel-to-iran-iduskcn1pp0k3,205728,69,text/html
https://www.reuters.com/article/us-banks-switzerland/swiss-banks-tout-stability-and-secrecy-to-lure-rich-idustre7943fw20111005,197029,68,text/html
https://www.reuters.com/article/us-china-trade-labour-insight/job-jitters-mount-as-chinas-factories-sputter-ahead-of-lunar-new-year-iduskcn1pb2wo,214431,71,text/html
https://www.reuters.com/investigates/special-report/assets/scotus/related-goldstein.jpg?v=133116211117,3937,0,image/jpeg
https://www.reuters.com/journalists/marcin-goclowski,138505,149,text/html
https://www.reuters.com/article/us-rivian-electric-amazon-com-gm-exclusi-iduskcn1q12pv,204212,69,text/html
https://www.reuters.com/summit/globalenergy11,120672,147,text/html
https://www.reuters.com/finance/stocks/overview/vopa.as,120019,145,text/html
https://www.reuters.com/article/employment-microsoft/judge-discounted-womens-stories-in-microsoft-sex-bias-lawsuit-rights-groups-idusl1n2031v4,190146,65,text/html
https://www.reuters.com/journalists/tanner-simkins?page=2&pagesize=10&view=page,130842,149,text/html
https://www.reuters.com/journalists/jessica-dinapoli,130790,147,text/html
https://www.reuters.com/finance/stocks/analyst-research/1361.hk,119998,145,text/html
https://www.reuters.com/finance/stocks/acn.n/key-developments,126543,156,text/html
https://www.reuters.com/finance/stocks/av.l/key-developments/article/3686250,113997,144,text/html
https://www.reuters.com/article/us-china-summit-nomura/no-china-rate-cuts-despite-rising-growth-risks-nomura-idustre7ae0pb20111115,201791,66,text/html
https://www.reuters.com/article/us-soccer-germany-turkey/soccer-ozil-quits-german-national-side-citing-racism-over-turkish-heritage-iduskbn1kc0uq,207296,69,text/html
https://www.reuters.com/article/us-china-aviation-analysis/foreign-airlines-to-face-new-rivals-on-popular-china-routes-as-restrictions-ease-iduskcn1m60tl,207471,81,text/html
https://www.reuters.com/finance/markets/index/.trxfldeupu,163810,200,text/html
https://www.reuters.com/article/us-usa-court-aloxi/u-s-top-court-rejects-helsinn-over-anti-nausea-drug-patent-in-win-for-teva-iduskcn1pg1uh,196775,66,text/html
https://www.reuters.com/article/us-global-forex/dollar-firm-as-traders-eye-trumps-state-of-the-union-address-iduskcn1pu04n,199906,70,text/html
https://www.reuters.com/finance/stocks/financial-highlights/6952.t,133721,140,text/html
https://www.reuters.com/finance/stocks/company-officers/5108.t,183477,203,text/html
https://www.reuters.com/future-of-money,142265,152,text/html
https://www.reuters.com/article/us-ge-stocks/ge-falls-after-jp-morgans-tusa-brings-back-focus-on-free-cash-flow-iduskcn1pn2o8,197079,67,text/html
https://www.reuters.com/finance/stocks/officer-profile/cch.l/2727980,116766,145,text/html
https://www.reuters.com/article/us-motor-f1-promoters/motor-racing-f1-promoters-group-critical-of-sports-owners-iduskcn1pn04k,197027,65,text/html
https://www.reuters.com/article/us-germany-politics-women/german-region-tells-parties-put-equal-numbers-of-men-and-women-up-for-election-iduskcn1pp2e8,198559,68,text/html
https://www.reuters.com/finance/stocks/analyst-research/abot.ns,120150,146,text/html
https://www.reuters.com/article/us-vale-sa-disaster-ngo-iduskcn1q12f3,198290,67,text/html
https://www.reuters.com/article/us-eurozone-greece-dijsselbloem/euro-zone-awaits-greek-reform-plan-as-bailout-deadline-looms-iduskbn0la2at20150206,200543,66,text/html
https://www.reuters.com/finance/stocks/company-officers/600761.ss,134138,154,text/html
https://www.reuters.com/finance/markets/index/.trxfldfrp,164052,200,text/html
https://www.reuters.com/article/us-forex-poll-safrica/south-africas-rand-to-shed-half-its-2019-gains-in-a-year-reuters-poll-iduskcn1pv0u1,199705,68,text/html
https://www.reuters.com/article/us-usa-trump-abortion/trump-asks-u-s-congress-to-prohibit-late-term-abortion-iduskcn1pv07g,196207,64,text/html
https://www.reuters.com/article/us-ford-motor-recall/ford-recalls-1-48-million-f-150-pickups-in-north-america-over-transmissions-iduskcn1q21sc,198412,69,text/html
https://www.reuters.com/article/us-iran-guards-attacks-rouhani/irans-rouhani-blames-u-s-israel-for-attack-on-revolutionary-guards-tv-iduskcn1q310q,198565,67,text/html
https://www.reuters.com/article/china-economy-forex-reserves/update-1-china-jan-fx-reserves-rise-more-than-expected-to-3-088-trln-idusl3n1zt252,200058,64,text/html
https://www.reuters.com/news/archive/earningsseason,134549,147,text/html
https://www.reuters.com/finance/markets/index/.bfx,159535,189,text/html
https://www.reuters.com/resources_v2/images/bg_analystrecommendationsgauge.gif,1855,0,image/gif
https://www.reuters.com/assets/iframe/yovideo?videoid=514233581,5960,1,text/html
https://www.reuters.com/finance/stocks/company-officers/zts.n,157260,169,text/html
https://www.reuters.com/article/us-cycling-britain-freeman-iduskcn1p82m3,194886,66,text/html
https://www.reuters.com/article/us-china-economy-policy-analysis/china-to-step-up-economic-stimulus-in-slowdown-fight-iduskcn1pj1i2,209491,70,text/html
https://www.reuters.com/article/bco-bradesco-results/update-2-brazils-banco-bradesco-sets-aggressive-2019-targets-including-potential-acquisitions-idusl1n1zv08v,196411,64,text/html
https://www.reuters.com/finance/stocks/overview/6118.t,120954,145,text/html
https://www.reuters.com/article/us-oslo-bors-vps-m-a-nasdaq-iduskcn1po0ov,207600,74,text/html
https://www.reuters.com/finance/stocks/overview/bach.ns,120967,145,text/html
https://www.reuters.com/article/us-eu-saudi-moneylaundering/eu-adds-saudi-arabia-to-dirty-money-blacklist-upsets-uk-u-s-iduskcn1q215x,209566,69,text/html
https://www.reuters.com/article/eu-copyright/eu-countries-lawmakers-reach-copyright-overhaul-deal-eu-lawmaker-idusl5n2076g7,195623,63,text/html
https://www.reuters.com/article/us-myanmar-journalists-suukyi/suu-kyi-defense-of-jailing-of-reuters-journalists-unbelievable-haley-iduskcn1lt08a,213481,67,text/html
https://www.reuters.com/finance/stocks/analyst/abot.ns,125298,142,text/html
https://www.reuters.com/video/2019/02/13/cities-try-to-restart-amazon-hq2-race?channelname=business&videochannel=5&videoid=514676608,286230,205,text/html
https://www.reuters.com/news/archive/personalfinance?page=3&pagesize=10&view=page,136673,148,text/html
https://www.reuters.com/finance/stocks/financial-highlights/inbk.bo,133988,142,text/html
https://www.reuters.com/sectors/industries/significant?categoryid=232&industrycode=18,146327,195,text/html
https://www.reuters.com/journalists/tim-hepher?page=1&pagesize=10&view=page,131614,150,text/html
https://www.reuters.com/article/us-soccer-brazil-fire-iduskcn1py0ls,208595,69,text/html
https://www.reuters.com/article/us-soccer-europa-mun-iduskbn16o005,196467,64,text/html
https://www.reuters.com/finance/stocks/officer-profile/cch.l/2473893,116380,145,text/html
https://www.reuters.com/article/us-wells-fargo-warren/wells-fargo-ceo-defends-his-stewardship-in-response-to-sen-warren-cnbc-iduskcn1pk02f,131956,67,text/html
https://www.reuters.com/article/eu-taxavoidance/belgian-tax-break-for-large-companies-is-legal-eu-court-idusb5n1xp00x,193839,63,text/html
https://www.reuters.com/journalists/edward-hadas,133099,148,text/html
https://www.reuters.com/article/usa-china-security-universities/rpt-insight-u-s-universities-unplug-from-chinas-huawei-under-pressure-from-trump-idusl1n1zo05n,209921,65,text/html
https://www.reuters.com/finance/stocks/overview/abio.pa,120413,145,text/html
https://www.reuters.com/article/britain-eu-sterling/rpt-order-order-pound-traders-brush-up-on-parliament-as-brexit-stakes-mount-idusl5n208600,200669,65,text/html
https://www.reuters.com/article/us-germany-bauhaus/events-across-germany-mark-a-century-of-bauhaus-architecture-and-design-iduskcn1pj0x0,201826,68,text/html
https://www.reuters.com/sectors/industries/rankings?industrycode=178&page=-1&sortby=mktcap&sortdir=desc&view=size,171902,273,text/html
https://www.reuters.com/finance/stocks/chart/1038.hk,114860,139,text/html
https://www.reuters.com/investigates/special-report/assets/scotus/related-scotus-seal.jpg?v=133116211117,6487,0,image/jpeg
https://www.reuters.com/article/global-forex/forex-dollar-clings-to-gains-before-state-of-union-address-aussie-climbs-idusl5n2001xp,195921,65,text/html
https://www.reuters.com/article/basketball-nba-bos-det-idusmtzxef2ewbynga,204918,64,text/html
https://www.reuters.com/finance/stocks/overview/rel.as,120915,146,text/html
https://www.reuters.com/finance/stocks/chart/hta.n,114771,139,text/html
https://www.reuters.com/finance/stocks/analyst-research/1038.hk,120821,151,text/html
https://www.reuters.com/finance/stocks/overview/aspn.ns,121493,146,text/html
https://www.reuters.com/news/archive/sportsnews?page=3&pagesize=10&view=page,134933,148,text/html
https://www.reuters.com/news/archive/sport-f1?page=1&pagesize=10&view=page,136324,147,text/html
https://www.reuters.com/finance/stocks/overview/amun.pa,125961,155,text/html
https://www.reuters.com/article/uk-norway-mining-sami-idukkcn1q30jq,201885,70,text/html
https://www.reuters.com/article/us-usa-immigration-caravan/new-salvadoran-migrant-caravan-forms-hundreds-wait-at-u-s-mexico-border-iduskcn1nn0pr,203863,68,text/html
https://www.reuters.com/article/norweg-air-shut-kpi/update-3-norwegian-air-postpones-16-aircraft-deliveries-in-shift-towards-profitability-idusl5n2011ix,198095,64,text/html
https://www.reuters.com/article/us-eu-renewables-iduskcn1q12dn,198351,67,text/html
https://www.reuters.com/finance/stocks/analyst/1038.hk,124191,147,text/html
https://www.reuters.com/finance/stocks/chart/5108.t,114672,138,text/html
https://www.reuters.com/finance/stocks/overview/avnt.ns,120308,145,text/html
https://www.reuters.com/finance/stocks/analyst-research/msft.oq,121123,151,text/html
https://www.reuters.com/article/us-soccer-champions-underdogs-iduskbn1hi2o2,202386,68,text/html
https://www.reuters.com/article/us-apple-levoff-insidertrading/u-s-charges-former-top-apple-lawyer-with-insider-trading-iduskcn1q226d,200916,68,text/html
https://www.reuters.com/finance/stocks/overview/dsmn.as,123269,149,text/html
https://www.reuters.com/finance/stocks/company-news/0836.hk,126415,138,text/html
https://www.reuters.com/investigates/special-report/assets/2017-rebuild/r_h_lg_rgb_ps.png?v=505917121217,3317,0,image/png
https://www.reuters.com/news/picture/mens-fashion-week-in-paris-idusrts2b3d5,265089,159,text/html
https://www.reuters.com/finance/stocks/pool.oq/key-developments,119254,144,text/html
https://www.reuters.com/finance/stocks/company-officers/2357.hk,144301,153,text/html
https://www.reuters.com/finance/markets/index/.smsi,179000,224,text/html
https://www.reuters.com/article/us-eeurope-investment-cez/cez-scales-back-new-investments-in-tough-power-market-idusbre98o0tz20130926,200077,67,text/html
https://www.reuters.com/finance/stocks/analyst/msft.oq,132388,147,text/html
https://www.reuters.com/finance/stocks/cwi.to/key-developments/article/3671008,112990,141,text/html
https://www.reuters.com/finance/stocks/analyst-research/603429.ss,119741,146,text/html
https://www.reuters.com/finance/stocks/overview/avq.pa,120791,146,text/html
https://www.reuters.com/article/us-wealth-summit-bessemertrust/bessemer-goes-on-defense-on-pace-for-best-year-idustre7946h920111005,198340,65,text/html
https://www.reuters.com/article/us-golf-pga-presidents-cup-iduskcn1q12gw,195801,64,text/html
https://www.reuters.com/article/us-usa-trump-russia-manafort/u-s-judge-rules-ex-trump-campaign-chief-breached-plea-deal-iduskcn1q232y,205027,69,text/html
https://www.reuters.com/finance/stocks/overview/apse.ns,121117,145,text/html
https://www.reuters.com/journalists/tommy-wilkes,130883,148,text/html
https://www.reuters.com/journalists/richard-leong,135562,147,text/html
https://www.reuters.com/finance/markets/index/.trxfldjpp,164149,200,text/html
https://www.reuters.com/investigates/special-report/assets/soccer-files-fosun/rts1dtej.jpg?v=255819030119,217905,0,image/jpeg
https://www.reuters.com/finance/stocks/sqn.s/key-developments/article/3880334,112617,138,text/html
https://www.reuters.com/article/us-iraq-art-iduskcn1ps0fc,204379,69,text/html
https://www.reuters.com/finance/stocks/analyst-research/geo.n,120030,146,text/html
https://www.reuters.com/journalists/tom-jacobs,126665,138,text/html
https://www.reuters.com/finance/stocks/analyst/9022.t,126390,142,text/html
https://www.reuters.com/article/tata-motors-results/indias-tata-motors-posts-q3-loss-idusl3n2021w2,191092,64,text/html
https://www.reuters.com/investigates/special-report/assets/bitcoin-funding-tezos/related_external3.jpg?v=505917121217,3284,0,image/jpeg
https://www.reuters.com/finance/stocks/company-news/600501.ss,126297,138,text/html
https://www.reuters.com/finance/stocks/chart/aegs.ns,114879,139,text/html
https://www.reuters.com/finance/stocks/analyst/6113.t,127042,142,text/html
https://www.reuters.com/investigates/special-report/assets/johnsonandjohnson-cancer/wil113.jpg?v=010818020119,265408,0,image/jpeg
https://www.reuters.com/finance/stocks/overview/aegn.as,125751,155,text/html
https://www.reuters.com/article/usa-results-china/corrected-rpt-this-weeks-earnings-shine-spotlight-on-china-growth-risk-idusl2n1x21bw,233877,64,text/html
https://www.reuters.com/finance/stocks/company-news/9022.t,126316,138,text/html
https://www.reuters.com/investigates/special-report/assets/section-leads/myanmar-rohingya/myanmar-rohingya/home-rtx3rcmv.jpg?v=525221100119,52638,0,image/jpeg
https://www.reuters.com/finance/stocks/analyst/aegs.ns,126162,142,text/html
https://www.reuters.com/finance/stocks/atte.st/key-developments/article/3981132,113123,140,text/html
https://www.reuters.com/investigates/special-report/assets/scotus/mdf252865.jpg?v=133116211117,86784,0,image/jpeg
https://www.reuters.com/article/us-basketball-nba-phi-embiid-referees/sixers-c-embiid-fined-25000-after-ripping-refs-iduskcn1q300v,194795,64,text/html
https://www.reuters.com/article/us-compass-group-outlook/compass-hits-lifetime-high-after-caterer-serves-up-growth-iduskcn1pw0m7,196225,67,text/html
https://www.reuters.com/article/us-eeurope-investment-komercni/komercni-sees-return-to-growth-as-economy-revives-idusbre98o0v020130925,199110,69,text/html
https://www.reuters.com/article/us-germany-migrants/three-migrants-find-new-life-in-germany-iduskbn1o521m,212890,70,text/html
https://www.reuters.com/journalists/andrew-downie,130001,149,text/html
https://www.reuters.com/article/us-myanmar-investigation-usa-exclusive/exclusive-u-s-team-in-refugee-camps-investigating-atrocities-against-rohingya-iduskbn1hw1n9,222526,72,text/html
https://www.reuters.com/journalists/david-shepardson,132539,151,text/html
https://www.reuters.com/article/us-wealth-summit-blackrock/blackrock-launches-first-retail-alternative-funds-idustre79455520111005,199252,66,text/html
https://www.reuters.com/article/us-germany-syria/three-syrians-arrested-in-germany-and-france-for-suspected-crimes-against-humanity-iduskcn1q21fo,200188,67,text/html
https://www.reuters.com/article/norwegian-air-routes/norwegian-air-to-cut-some-routes-to-improve-financial-performance-idusl8n1zg5z6,191591,64,text/html
https://www.reuters.com/article/us-lockheed-pensions-prudential-finl/lockheed-to-offload-1-8-billion-in-pension-risks-to-prudential-iduskcn1pn2d2,195760,66,text/html
https://www.reuters.com/article/uk-norweg-air-shut-results/norwegian-air-puts-brakes-on-2019-growth-plans-idukkcn1pw0h4,196336,67,text/html
https://www.reuters.com/finance/stocks/analyst-research/zts.n,120302,148,text/html
https://www.reuters.com/article/us-evolus-fda/fda-approves-cheaper-botox-rival-to-treat-frown-lines-iduskcn1pq5wk,197769,69,text/html
https://www.reuters.com/finance/stocks/overview/tsgi.to,121394,146,text/html
https://www.reuters.com/video/2019/01/19/muellers-office-disputes-report-cohen-to?newschannel&videoid=505179885,273115,195,text/html
https://www.reuters.com/finance/stocks/company-profile/1361.hk,115889,148,text/html
https://www.reuters.com/finance/stocks/airg.oq/key-developments,118397,144,text/html
https://www.reuters.com/finance/stocks/rpcp.wa/key-developments/article/3815605,112537,141,text/html
https://www.reuters.com/finance/stocks/company-officers/0175.hk,150482,155,text/html
https://www.reuters.com/article/air-arabia-results/update-1-abraaj-exposure-drags-air-arabia-to-a-166-mln-2018-loss-idusl5n209319,195421,64,text/html
https://www.reuters.com/article/us-weekinsports-18dec2018/this-week-in-sports-la-ligas-american-dreams-dashed-for-now-iduskbn1oh226,195182,69,text/html
https://www.reuters.com/news/archive/sport-golf?page=2&pagesize=10&view=page,135674,148,text/html
https://www.reuters.com/finance/markets/index/.ftmc,164195,200,text/html
https://www.reuters.com/article/us-citigroup-china-wealth/citi-sees-stronger-china-wealthy-client-base-in-2019-despite-economy-slowing-iduskcn1pm2mx,201999,70,text/html
https://www.reuters.com/article/us-russia-autos-kia/russian-auto-market-seen-growing-12-percent-this-year-kia-iduskcn1bx1xj,201101,71,text/html
https://www.reuters.com/article/us-israel-election-netanyahu-iduskcn1q30x3,210353,70,text/html
https://www.reuters.com/article/us-mideast-summit-tunisia-pm/tunisia-pm-seeks-western-funds-before-its-too-late-idusbre8aj0ze20121121,204411,66,text/html
https://www.reuters.com/places/india,337142,139,text/html
https://www.reuters.com/news/archive/sportsnews?page=1&pagesize=10&view=page,135699,147,text/html
https://www.reuters.com/article/us-blackstone-group-jonesroad-iduskcn1q12k0,199030,68,text/html
https://www.reuters.com/article/uk-norwegian-air-routes/norwegian-air-to-shut-some-bases-and-axe-routes-to-cut-costs-iduskcn1pa2hh,196104,66,text/html
https://www.reuters.com/news/archive/sport-f1?page=3&pagesize=10&view=page,135998,148,text/html
https://www.reuters.com/finance/stocks/overview/ake.pa,120998,145,text/html
https://www.reuters.com/sectors/industries/rankings?industrycode=169&view=growthrate,153042,217,text/html
https://www.reuters.com/news/archive/personalfinance,136309,147,text/html
https://www.reuters.com/finance/stocks/chart/600761.ss,115010,139,text/html
https://www.reuters.com/sectors/industries/rankings?industrycode=23&page=1&sortby=numemployees&sortdir=asc&view=size,154210,222,text/html
https://www.reuters.com/finance/stocks/financial-highlights/axp.n,136892,147,text/html
https://www.reuters.com/sectors/industries/rankings?industrycode=23&page=2&sortby=mktcap&sortdir=desc&view=size,149839,210,text/html
https://www.reuters.com/finance/stocks/analyst/airg.oq,129024,142,text/html
https://www.reuters.com/article/us-wisconsin-missinggirl-survival/inner-strength-and-luck-abduction-survivors-reflect-on-wisconsin-girls-ordeal-iduskcn1p600d,201166,67,text/html
https://www.reuters.com/finance/stocks/chart/600677.ss,114901,139,text/html
https://www.reuters.com/investigates/special-report/assets/soccer-files/soccerfilesball.jpg?v=255819030119,35406,1,image/jpeg
https://www.reuters.com/finance/stocks/company-profile/mmm.n,124571,154,text/html
https://www.reuters.com/article/us-russia-labour-demography/no-miracles-labor-shortage-set-to-hit-russias-gdp-iduskcn1c80cy,205012,70,text/html
https://www.reuters.com/article/us-funds-imoneynet/u-s-money-fund-assets-hit-highest-since-march-2010-imoneynet-iduskcn1q22lg,195580,68,text/html
https://www.reuters.com/investigates/special-report/assets/scotus/rtx17z5v.jpg?v=133116211117,99617,0,image/jpeg
https://www.reuters.com/finance/stocks/company-officers/6030.t,122811,144,text/html
https://www.reuters.com/finance/stocks/overview/lten.pa,120562,145,text/html
https://www.reuters.com/sectors/industries/rankings?industrycode=169&view=cashflow,153064,217,text/html
https://www.reuters.com/sectors/industries/rankings?industrycode=178&page=4&sortby=mktcap&sortdir=desc&view=size,152713,211,text/html
https://www.reuters.com/investigates/special-report/static/v2/images/reuters-mobile-logo.png?v=133116211117,2816,4,image/png
https://www.reuters.com/sectors/industries/rankings?industrycode=164&view=dividends,152344,218,text/html
https://www.reuters.com/article/cftc-forex/update-1-speculators-cut-long-dollar-bets-in-week-of-dec-31-cftc-reuters-idusl1n2001ig,204885,64,text/html
https://www.reuters.com/article/us-russia-c-bank-policy/inflationary-expectations-in-russia-require-restraint-central-banks-yudayeva-iduskcn1c71fa,204434,70,text/html
https://www.reuters.com/sectors/industries/significant?industrycode=192,149126,195,text/html
https://www.reuters.com/article/us-russia-enel-wind/italys-enel-draws-interest-for-its-sale-of-russian-coal-plant-iduskcn1bw28l,201426,73,text/html
https://www.reuters.com/finance/stocks/analyst-research/airg.oq,120015,146,text/html
https://www.reuters.com/investigates/special-report/assets/section-leads/reuters-investigates-2015/the-cannibalized-company/rtr222bs-home.jpg?v=333416030119,93796,0,image/jpeg
https://www.reuters.com/finance/stocks/company-officers/3837.t,126075,148,text/html
https://www.reuters.com/journalists/clara-denina,131744,148,text/html
https://www.reuters.com/article/us-soccer-germany-bay-davies/bayern-munich-sign-canadian-winger-davies-in-record-mls-deal-iduskbn1kg0nm,195194,67,text/html
https://www.reuters.com/sectors/industries/rankings?industrycode=23&view=tradingliquidity,154430,221,text/html
https://www.reuters.com/article/compass-group-outlook/uk-caterer-compass-posts-7-pct-rise-in-first-quarter-revenue-idusl3n2021ac,192695,63,text/html
https://www.reuters.com/article/us-germany-syria-investigators-iduskcn1q22g1,198570,67,text/html
https://www.reuters.com/article/accenture-ceo/accenture-ceo-steps-down-due-to-health-reasons-idusl3n1zb3n1,189467,63,text/html
https://www.reuters.com/sectors/industries/significant?categoryid=207&industrycode=7,150598,195,text/html
https://www.reuters.com/video/2019/02/13/sparks-fly-as-omar-takes-on-us-venezuela?channelname=rough%2bcuts&videochannel=117764&videoid=514659763,272692,193,text/html
https://www.reuters.com/article/us-soccer-germany-turkey-ozil/ozil-departure-puts-focus-on-german-relations-with-turkish-community-iduskbn1kd176,210422,72,text/html
https://www.reuters.com/sectors/industries/significant?industrycode=187,147166,189,text/html
https://www.reuters.com/investigates/special-report/assets/johnsonandjohnson-cancer/_bcd9748.jpg?v=010818020119,321003,0,image/jpeg
https://www.reuters.com/sectors/industries/significant?categoryid=207&industrycode=128&pageid=2,150509,208,text/html
https://www.reuters.com/sectors/industries/significant?industrycode=185,144895,184,text/html
https://www.reuters.com/article/us-poland-eu-court-iduskbn1oh1nw,202200,68,text/html
https://www.reuters.com/article/us-ikea-energy-iduskcn1q220s,195800,67,text/html
https://www.reuters.com/news/archive/sport-tennis,135324,147,text/html
https://www.reuters.com/finance/stocks/officer-profile/azn.l/2645457,116995,145,text/html
https://www.reuters.com/sectors/industries/rankings?industrycode=285&view=size,152463,217,text/html
